accessGroup,author,category,changeDate,enabled,hitCount,name,severity,valid,targets,detailPage
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:56Z",false,0,"User/group added/modified [L1007]",1,true,"All",https://localhost/console/rule/995/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:51Z",true,0,"User/group management from command line [B1003]",3,true,"All",https://localhost/console/rule/275/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"Username Discovery as root [L1105]",1,true,"All",https://localhost/console/rule/1243/details
"All","ESET","File system","2023-08-02T16:12:56Z",false,0,"Utility / Service Executed from a Non-Standard Location [L0315]",2,true,"All",https://localhost/console/rule/943/details
"All","ESET","Office","2023-08-02T16:12:55Z",false,0,"VBA Excel Add-In created [F0803]",1,true,"All",https://localhost/console/rule/874/details
"All","ESET","Office","2023-08-02T16:12:55Z",false,0,"VBA PowerPoint Add-In created [F0804]",1,true,"All",https://localhost/console/rule/875/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:54Z",true,0,"VBScript Writing MZ Header to Disk [E0430]",3,true,"All",https://localhost/console/rule/620/details
"All","ESET","Persistence","2023-08-02T16:12:54Z",false,0,"Very large Registry value set [F0103]",1,true,"All",https://localhost/console/rule/730/details
"All","ESET","Persistence","2023-08-02T16:12:50Z",false,0,"Visual Basic monitor dll registry modified [A0130]",2,true,"All",https://localhost/console/rule/42/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:57Z",false,0,"VNC (Ultra/Real/Tight) application started [D0427]",2,true,"All",https://localhost/console/rule/1199/details
"All","ESET","Communication","2023-08-02T16:12:53Z",false,0,"VNC connection from external IP range [D0523b]",2,true,"All",https://localhost/console/rule/536/details
"All","ESET","Communication","2023-08-02T16:12:53Z",false,0,"VNC connection from internal IP range [D0523a]",2,true,"All",https://localhost/console/rule/535/details
"All","ESET","Removing evidence","2023-08-02T16:12:55Z",true,0,"Volume USN journal was deleted [F1003]",3,true,"All",https://localhost/console/rule/886/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:52Z",false,0,"vssadmin.exe executed [C0414]",1,true,"All",https://localhost/console/rule/329/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:52Z",false,0,"w32tm.exe executed [C0425]",1,true,"All",https://localhost/console/rule/338/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:54Z",false,0,"W3wp.exe Drops Suspicious Module [E0468]",2,true,"All",https://localhost/console/rule/649/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:52Z",false,0,"Wallpaper registry item has been set [C1012]",1,true,"All",https://localhost/console/rule/424/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:52Z",false,0,"wbadmin.exe executed [C0412]",1,true,"All",https://localhost/console/rule/327/details
"All","ESET","Registry - altering security features","2023-08-02T16:12:50Z",true,0,"WDigest Clear-Text Passwords Enabled [A0229]",3,true,"All",https://localhost/console/rule/93/details
"All","ESET","Incident","2023-08-02T16:12:55Z",true,0,"Webshell AV Detection [I0102]",3,true,"All",https://localhost/console/rule/901/details
"All","ESET","Ransomware / Filecoders","2023-08-02T16:12:52Z",true,0,"Win32/Filecoder.WannaCryptor clue has been found [C0614]",3,true,"All",https://localhost/console/rule/384/details
"All","ESET","Ransomware / Filecoders","2023-08-02T16:12:52Z",true,0,"Win32/Filecoder.WastedLocker installation behavior [C0630]",3,true,"All",https://localhost/console/rule/400/details
"All","ESET","Ransomware / Filecoders","2023-08-02T16:12:52Z",true,0,"Win64/Filecoder.Hansom artefacts [C0643]",3,true,"All",https://localhost/console/rule/413/details
"All","ESET","Experimental","2023-08-02T16:12:53Z",true,0,"WinDivert Driver Loaded [D1307]",3,true,"All",https://localhost/console/rule/577/details
"All","ESET","Persistence","2023-08-02T16:12:50Z",false,0,"Windows CE AutoStart registry was modified [A0131]",2,true,"All",https://localhost/console/rule/43/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:52Z",false,0,"Windows error reporting - DumpFolder key has been set in registry [C1004]",1,true,"All",https://localhost/console/rule/416/details
"All","ESET","File system","2023-08-02T16:12:57Z",false,0,"Windows error reporting - file written into LiveKernelReports folder [C0327]",1,true,"All",https://localhost/console/rule/1179/details
"All","ESET","File System","2023-08-02T16:12:57Z",false,0,"Windows Error Reporting Created Crash Report [D0322]",2,true,"All",https://localhost/console/rule/1192/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:52Z",false,0,"Windows error reporting disabled in registry [C1003]",1,true,"All",https://localhost/console/rule/415/details
"All","ESET","Registry - altering security features","2023-08-02T16:12:50Z",false,0,"Windows Explorer hide extensions for known file types enabled [A0222]",2,true,"All",https://localhost/console/rule/86/details
"All","ESET","Persistence","2023-08-02T16:12:50Z",true,0,"Windows Explorer ShellServiceObjects registry entry was modified [A0114]",3,true,"All",https://localhost/console/rule/26/details
"All","ESET","Registry - altering security features","2023-08-02T16:12:50Z",true,0,"Windows Explorer shows hidden disabled files [A0221]",3,true,"All",https://localhost/console/rule/85/details
"All","ESET","Registry - altering security features","2023-08-02T16:12:50Z",false,0,"Windows Firewall disabled [A0223]",2,true,"All",https://localhost/console/rule/87/details
"All","ESET","Registry - altering security features","2023-08-02T16:12:50Z",false,0,"Windows Firewall exceptions allowed [A0220]",2,true,"All",https://localhost/console/rule/84/details
"All","ESET","Registry - altering security features","2023-08-02T16:12:51Z",true,0,"Windows Firewall rules manipulation [B0202]",3,true,"All",https://localhost/console/rule/248/details
"All","ESET","Persistence","2023-08-02T16:12:50Z",true,0,"Windows Management Instrumentation event subscription [A0144]",3,true,"All",https://localhost/console/rule/60/details
"All","ESET","Persistence","2023-08-02T16:12:54Z",false,0,"Windows NT Drivers32 registry modified by compromised process [F0118]",2,true,"All",https://localhost/console/rule/744/details
"All","ESET","Persistence","2023-08-02T16:12:50Z",false,0,"Windows NT Drivers32 registry modified by unpopular process [A0132]",2,true,"All",https://localhost/console/rule/44/details
"All","ESET","Persistence","2023-08-02T16:12:50Z",false,0,"Windows NT Font Drivers registry was modified [A0133]",2,true,"All",https://localhost/console/rule/45/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:50Z",false,0,"Windows Print Spooler dropped suspicious DLL [A0319]",2,true,"All",https://localhost/console/rule/112/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:57Z",false,0,"Windows Print Spooler executed unusual process [A0442]",1,true,"All",https://localhost/console/rule/1143/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:57Z",false,0,"Windows Print Spooler loaded suspicious DLL from remote folder [A0441]",2,true,"All",https://localhost/console/rule/1142/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:51Z",false,0,"Windows Print Spooler loaded suspicious DLL [A0438][C]",2,true,"All",https://localhost/console/rule/156/details
"All","ESET","Registry - Altering Security Features","2023-08-02T16:12:53Z",false,0,"Windows Remote Management Service Set to Automatic Start [D0216]",2,true,"All",https://localhost/console/rule/473/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:51Z",false,0,"Windows Script Host executed process via WMI [A0427b]",2,true,"All",https://localhost/console/rule/143/details
"All","ESET","File system","2023-08-02T16:12:50Z",false,0,"Windows Script Host has dropped a suspicious executable [A0307]",2,true,"All",https://localhost/console/rule/102/details
"All","ESET","Persistence","2023-08-02T16:12:53Z",false,0,"Windows Script Host Loaded Task Scheduler DLL [D0103]",2,true,"All",https://localhost/console/rule/466/details
"All","ESET","Registry - altering security features","2023-08-02T16:12:54Z",false,0,"Windows Subsystem for Linux enabled [F0200]",2,true,"All",https://localhost/console/rule/747/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:52Z",false,0,"Windows Updates - auto-restart enabled in registry [C1006]",1,true,"All",https://localhost/console/rule/418/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:52Z",false,0,"Windows Updates - auto-update disabled in registry [C1005]",2,true,"All",https://localhost/console/rule/417/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:52Z",false,0,"Windows Updates - scheduled auto-restart enabled in registry [C1008]",1,true,"All",https://localhost/console/rule/420/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:52Z",false,0,"Windows Updates - wrong WUServer item value [C1007]",1,true,"All",https://localhost/console/rule/419/details
"All","ESET","Persistence","2023-08-02T16:12:54Z",false,0,"Winlogon autostart registry was modified by compromised process [F0119]",2,true,"All",https://localhost/console/rule/745/details
"All","ESET","Persistence","2023-08-02T16:12:50Z",true,0,"Winlogon autostart registry was modified by PowerShell [A0134c]",3,true,"All",https://localhost/console/rule/48/details
"All","ESET","Persistence","2023-08-02T16:12:50Z",false,0,"Winlogon autostart registry was modified by reg.exe [A0134b]",2,true,"All",https://localhost/console/rule/47/details
"All","ESET","Persistence","2023-08-02T16:12:50Z",true,0,"Winlogon autostart registry was modified by script interpreter [A0134d]",3,true,"All",https://localhost/console/rule/49/details
"All","ESET","Persistence","2023-08-02T16:12:50Z",true,0,"Winlogon autostart registry was modified by unpopular process [A0134a]",3,true,"All",https://localhost/console/rule/46/details
"All","ESET","Persistence","2023-08-02T16:12:51Z",false,0,"Winlogon Notify registration [B0102]",2,true,"All",https://localhost/console/rule/244/details
"All","ESET","Persistence","2023-08-02T16:12:50Z",false,0,"WinRAR ExternalViewer registry modified [A0135]",1,true,"All",https://localhost/console/rule/50/details
"All","ESET","Persistence","2023-08-02T16:12:50Z",false,0,"Winsock2 AutoDial registry modified [A0136]",2,true,"All",https://localhost/console/rule/51/details
"All","ESET","Persistence","2023-08-02T16:12:50Z",false,0,"WinZip external programs registry modified [A0137]",1,true,"All",https://localhost/console/rule/52/details
"All","ESET","Incident","2023-08-02T16:12:55Z",true,0,"Wiper AV Detection [I0101]",3,true,"All",https://localhost/console/rule/900/details
"All","ESET","Persistence","2023-08-02T16:12:53Z",false,0,"WMI Event Subscription Persistence [D0106]",2,true,"All",https://localhost/console/rule/467/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:54Z",true,0,"WMI Win32_Process derivation invocation via PowerShell [E0448]",3,true,"All",https://localhost/console/rule/637/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:50Z",true,0,"WMIC has processed an Extensible Stylesheet Language (XSL) file [A0426]",3,true,"All",https://localhost/console/rule/141/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:51Z",false,0,"Wmic.exe executed process via WMI [A0430a]",1,true,"All",https://localhost/console/rule/148/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"wmic.exe executed under a different name [F0441][C]",2,true,"All",https://localhost/console/rule/814/details
